Potability,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ph
1,2050565357935370,7040737620777590,1130283118849050,32532854340517300,3715796340409170,16352858005837500,7431259211793050,5125416576401360,6365497241052180
1,20247516230974200,23828207681634300,5531684612810460,4092862102681360,41461765510548700,13797656407460600,5952166407500340,5266367538576660,
1,19922846754405600,14446812389685800,7689190528554680,2983184182542300,4691319512580180,14020507420373000,9530623861595610,5190533810336870,5452214926167410
1,2159665791330120,21852437944482000,7457514884222500,28375582393263200,36470109535858800,11383209883876500,765388028414302,50763624641800200,
1,17782830229271000,3142173163322100,4584133909828410,3470973536720570,4902846741272500,16066439028217000,5841669860568200,2871196030589470,5433466238973560
1,21769864379800200,12285891482607500,10038245002074100,,35898325438036900,16293715614294900,9378437986181930,35922647284429,7374775413656670
0,17570855329229600,25954031764320800,6229321818270920,3462250616334710,37929064585960100,13636910032644100,5059076525302170,2951395753410230,
0,17731960335088000,28398554196372400,6294517392979030,3362929184546400,32838742980421200,18463094761579300,6207590198942490,22595502886491800,5226941884272900
0,18563285813186400,27981091190195800,6761683214465970,3547852174343180,38072325234526300,13983833008387400,7457691444202680,4917909886714810,4594209164354390
0,21244233820906900,12827621006985300,7403641894087090,,3280335757343940,1086177527103430,8957703602607510,503582284435287,6784133023750860
0,1722990001423730,15936247359864000,4935997766107350,3403929303663400,4354056098362420,11075621804849500,5836599451072910,4561493818692690,6400256164229510
0,1668669703511130,28508637799593900,7238828645086740,,4607659944495240,11378737972966700,7346513313160920,2854526551578410,6839415897979050
0,16472348623241700,2044261501430490,5163931372998990,34153708898075700,4684163498271390,10362622626299100,6569487776478390,4047907292461210,6901863448736060
0,19155481515273800,22462113287036100,8186258380252380,,34995453401087500,17247307224770700,7676779656160030,5260301115251680,
0,22848839375396600,15824788728849300,838894421399903,3148432912662620,42366270745956700,17630362462120900,56420210305518,36305239854418600,7888843574059520
0,21851892308470800,22095637163625600,6436288160630940,,41286761049011200,12640135480276500,44328641393859600,4591137050219060,5527633482507710
0,2349145120239770,18607213192973900,8620697294848200,3021313058651810,44210420764013500,14116823608926500,656367585787979,4383394691806270,6492403121956250
0,19384093110096600,3415718447357780,9876574050392140,3445354072354140,498063996249716,8818756566850700,6665935223322830,4030659830632320,6684699736748970
0,19633467279621200,24108127550510200,7843143600307150,35262391167393200,42877061040859,10287673166557600,7344593375629360,5034682957349170,
0,23808421065543800,22423495207292500,9336773799527510,,47466533168597600,14027765944351900,8077427549141670,39195750574749800,6223677774999090
0,20353783248501000,23603065416831100,7667128478800440,32408433407149700,28891245683813600,18064956579413000,8591666620114030,4405508764376710,4758648346768640
0,183362712601924,17259852302409400,46102446924534200,3356264426329920,4529952927870200,9700906282901080,8053706529171710,2496342612338430,7440825031061310
0,2009434839528820,12642065947280000,7309821638629840,3344420643076830,4467484416115780,1494908036525520,7120203815261470,3514097774584280,8054885744073160
0,2159463220151330,24991766020523800,9138390839362140,3214733595649960,4314246894278690,12950444156120900,6402559032278470,4299018586936100,706183097218188
0,21473783068999900,12666005324849000,7092691320173930,3024917680919920,3194230514870240,1543383428120840,9269393563830350,5005878529984140,
0,22225226947453900,25063683013317800,8561123755060420,2879481232044320,5052654826373970,182737569562791,6839541320826180,2873261209549140,7611609817181430
0,20088940639383000,32182262317798300,8571649638299690,3647467863440440,5168516225307650,12404438749151200,8502622691054910,2730792274371540,46914383151202100
0,20983933337513400,871200258845446,8591510126308990,35544372109287300,3388481579462760,18721311565047000,10624306597594600,3246077223248070,8064170137236560
0,21280864540548300,30434269118406600,8630313014071890,33348254007833200,3829223629717560,15779921970237300,39775513219931400,28049235828692900,4292966858149650
0,184912917120698,16147001950433000,7321343442882040,,5059128644709300,11092841670393,8804898896235090,3738618342932620,7865756954092340
0,23822196802665100,9001658753142130,9820230918736050,3251048470296240,3813465821492750,1919574006013140,9849081929088930,25440202755440500,9085637101693880
0,2424804726770670,9381239930798440,7303183678175720,3128143949567990,44060113456028600,1402729679512930,7092987947008050,30608273538358900,6592442507785290
0,1688223952533800,2937026418381890,5390593422595750,,5217808841520600,2111924924525690,5887676573201320,3633373288668080,70328187262222300
0,19580902842150400,23728294014562000,7508305289508390,34871461261339200,5515403897934340,15254391841066800,759078693330705,4494544339362190,8990317233704650
0,20536683110631600,16686312760329400,8159299081006800,,3478409648944550,18893136608544000,68089865465004,28138885986983400,8561218924457800
0,15648275940474100,30950681099821500,6543089824078050,36317962351383300,425288836697235,11653457753679300,7036704881802930,5214484016180420,67391576920220500
0,2094268373223020,20827983843588500,65913711396627800,3138746838886080,5676041513702070,1795484850578740,40140151997980600,4238252980379000,
0,21306538481772800,3431408709117720,904114608484344,33529192590906300,3132547429967240,11135311827023800,7082910986892450,33787784927745500,6492627157365370
0,1919829945402660,18222931957438400,39209736624247200,2961966180415410,38974246214090200,9689143567978240,9221961522923110,5102516756563610,6753128352860480
0,1428605979960340,40829353167079800,727154271028571,,386803056636904,16823772930441800,5229711325231760,4957419783113150,5039373608702720
0,19819705121398100,1746899980174370,8262903987469690,3695907404838070,29432514221521500,18026098152350700,4406162518425720,5400810789347240,8296344055589270
0,15238673465827200,3762024846932240,5783579818643890,,3434175877984170,14401654088327300,41109869374951700,44763487151197600,5455599351643050
0,22415200454884600,20012172975903400,9008726093549440,302393605292741,42189008282690800,22187849207934100,7272786842315760,47641935943067000,79181833208614900
0,19466816713135500,2731709944429890,6155483652519990,,31347795930261000,10407478803660000,8568527247401490,5035153706923990,5018045870383920
0,2520109026099680,3277563258497810,8479302000403930,,330045051770925,9854011285237670,8056107733085940,33904705401970800,6495435285215990
0,20305024386397600,28184900526966300,7076633581769520,3445241792801900,4457007612398760,19775367127025300,532701515784731,4456104061234210,
0,2180328397705380,16183586649397500,7390474095948060,3340538854587380,3890216156030320,16354520235606800,4710098206923320,4274136884143130,8783167623905630
0,18475069791262900,2849910732797340,6550031094059820,33071954876938400,38150160357350200,11044405134168400,6201482209272950,3403269587083850,
0,21564821633422100,1706829886291950,8769621767000690,3192532011303290,45954115883111600,14192544352996700,60373722302826400,29571948491508100,8159666704184940
0,23033570757087300,7324701425458460,7991366182885690,3315125334296870,4928503913894510,14233951597560900,740686581571863,4179187127681610,7685396843315840
0,17363674203102400,15548416673502200,5018671102233060,33039097625993600,5206407737607890,11147704109056600,8748150459921050,32563013285827700,776202074451675
0,20401034652932500,18493872175475100,5557863755660670,3115682271859910,43751204208786600,1299459553667670,3139045029431960,4705561883525110,7207931097430970
0,1697271157728330,19472624328496400,5017698088295530,36601891959337000,4256709639584510,1731468112565350,488821984337697,4475161102744770,698704150028991
0,22154777341772600,2421163077025930,9363249825363390,30771399582698400,40655166701639200,126182517815746,60003147675998600,4009006061677200,469219656349297
0,2197257126431680,9840782819850460,851365460907883,30983873238358300,39680565205746900,12428763405196800,7162549656666400,31834353228956000,
0,20038307954578000,2577000672165660,834212976694786,,414157826023051,11084834057503600,,4330321564154240,4059431468029170
0,21366568478805800,17674706148701300,834881476124955,,47136988047481600,19301248206316000,7082951340717080,35697173123209300,8389945658771290
0,22045107827315500,10571770376968900,6521422284947890,2959760943834970,4142560864758920,14774800598861400,58735932885039300,4154845327510760,10695532491586200
0,17589434585427800,21467950865982800,7101223816321480,34949217731774900,4272397403288580,12556983190453000,5525391162576400,2817391373961890,6791696906894750
0,23294900187336600,37732811465808100,997984962210093,,33988302869364200,18343590214904000,8244900207544090,4052905069433090,9953952111556110
0,218986406241385,9836401847179890,7064672494896740,32872428899396100,38634524747738200,15547963572423700,5732811605783700,3837256627123340,
0,1882519391176550,14906047921749000,8486030243192520,3742269262476080,5185852526497770,1122657798925930,6518275873376890,37762256314794400,4489783796199170
0,1758736762101060,21759363929401500,7487278120016820,35298311196312800,42866096486233600,4966861618807000,7230521867157220,34421212362954900,8020869102871470
0,17426635748737300,3409405717743780,6741909445204500,3766636078793930,5263610815801600,17107563130581700,485462574960863,4838862280223710,50900353321672900
0,21433727039379800,1484812948874030,7054937966486280,30457324510743200,3049563717110230,12180826012665500,,34081687916535500,6466874708929860
0,20855378445475900,2905722761748940,7029491110970190,3027449601923820,361947758191616,1061458158945740,5387973715099730,4267952933982100,6702496216244020
0,17957265248274000,27700121945252200,6198937218819000,,5362686726684560,12828120735218800,9000676549871440,4472018169722260,5766204133561620
0,20774102501484300,23372882653692300,6280195162130870,3138469724655420,49790231984559000,1287480497903140,7541671019846200,4555949236427070,6571099216507480
0,20030434810024000,10587304929474900,6392545063613860,30739895951786900,5852226283821850,11798990545970800,6382756869408690,25198915810235100,8509220048921590
0,18645708374957400,32241079614323600,8439680712314410,34771315716547400,41609099789345000,14638926518042000,6890775427223280,4071916487170480,5953981878134780
0,18564352271740600,2750989342471550,8257587185132980,,5873786921402550,10024039184655200,63397499850611300,3871463111097290,5403196491704960
0,1627246722581780,23930374548905600,7456556509724270,,5353395605256890,19174738706418900,54966316649152400,3506764606330230,5596929951315800
